"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 09:06:44,FALSE,NA,"1159028089629732870",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuanaziz",105,TRUE,FALSE,NA,NA
"Edisi selalu gagal move on.
Teruntuk maba yang merantau,Mau share kode redeem gojek aja nih, langsung sikat. https://t.co/lyHiX9YSB0",FALSE,0,NA,2019-08-07 09:06:28,FALSE,NA,"1159028021799477252",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frryk",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 09:06:25,FALSE,NA,"1159028006842585089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nwydanik",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 09:06:11,FALSE,NA,"1159027951221923840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gatauapaaaaa",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 09:06:05,FALSE,NA,"1159027923224952833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amllchy",478,TRUE,FALSE,NA,NA
"lg ngidam bgt salad buah yg di ig , tapi pengirimannya dari condet, may via gojek ga tega ama abangnya <U+0001F62D>",FALSE,1,NA,2019-08-07 09:05:40,FALSE,NA,"1159027818061357056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wulandeww",0,FALSE,FALSE,NA,NA
"Syok astaghfirullah nemu kang gojek mirip bat sama lau @vetbarista",FALSE,0,NA,2019-08-07 09:05:22,FALSE,NA,"1159027744224661505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rasyidasha",0,FALSE,FALSE,NA,NA
"RT @tanya2rl: [tanyarl] pantes aja indonesia di kasi predikat negara tersantai. Gojek aja skuy living banget nih https://t.co/dmOdJ0fy4X",FALSE,0,NA,2019-08-07 09:05:07,FALSE,NA,"1159027681054171136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabilarya",76,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 09:04:42,FALSE,NA,"1159027574325968897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gyuliverse",265,TRUE,FALSE,NA,NA
"Gojek tuh kenapa si app nya suka keluar sendiri terus ya allah lagi pengen bgt jcool padahal<U+0001F620><U+0001F620>",FALSE,0,NA,2019-08-07 09:04:34,FALSE,NA,"1159027541207687168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elviraoeii",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 09:04:34,FALSE,NA,"1159027540507283457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nastarbee",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 09:04:33,FALSE,NA,"1159027538607296514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjunisme_",478,TRUE,FALSE,NA,NA
"@rerenajmi @itsnaarief12 Gw naik gojek!!!!",FALSE,2,"rerenajmi",2019-08-07 09:04:32,FALSE,"1159027233052250115","1159027533637009408","4782441702","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aykhalidamara",0,FALSE,FALSE,NA,NA
"@AhmadGhozali81 @GOJAK_MANIA @NS_jkt @JekDriver @CeritaTranspOL @ziarah_kubur @YoGojekYo @jendralojek… https://t.co/oFsRAAyKSc",FALSE,0,"AhmadGhozali81",2019-08-07 09:04:11,TRUE,"1158378565227859968","1159027445715963905","808317186921988097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biayranika",0,FALSE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 09:04:06,FALSE,NA,"1159027423150628864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjunisme_",105,TRUE,FALSE,NA,NA
"RT @BerburuSale: VOUCHER GOJEK | Voucher Go-Ride Khusus Yogyakarta masukkan kode CERDIKIAWAN https://t.co/9ffYaViA6i",FALSE,0,NA,2019-08-07 09:02:37,FALSE,NA,"1159027051078176768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awmsomee",20,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 09:02:09,FALSE,NA,"1159026933956395008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rasataro",265,TRUE,FALSE,NA,NA
"Aku niatnya hbs pulang kerja mau gojek aja lumayan kayaknya, ternyata capek juga tiada tenaga, dasar aku sosoan",FALSE,1,NA,2019-08-07 09:01:41,FALSE,NA,"1159026814980726784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ellaaseptiana",0,FALSE,FALSE,NA,NA
"Malam2 laper tapi males keluar ? #GoFood-in Aja Download #Gojek sekarang, nikmati #HidupTanpaBatas bersama #GojekTomohon",FALSE,0,NA,2019-08-07 09:01:06,FALSE,NA,"1159026669631356929",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","GojekTomohon",0,FALSE,FALSE,NA,NA
"@dofflzla Mau, buat naik gojek pake gopay kurang :(",FALSE,1,"dofflzla",2019-08-07 09:00:52,FALSE,"1159024896325763073","1159026611800309761","701589800155877376","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamujahatpenakk",0,FALSE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 09:00:46,FALSE,NA,"1159026584583434240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_nadyanastiti",105,TRUE,FALSE,NA,NA
"RT @BerburuSale: VOUCHER GOJEK | Voucher Go-Ride Khusus Yogyakarta masukkan kode CERDIKIAWAN https://t.co/9ffYaViA6i",FALSE,0,NA,2019-08-07 09:00:17,FALSE,NA,"1159026464118857734",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toriqrifansyah",20,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:59:45,FALSE,NA,"1159026329498472449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","demethers",478,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:59:26,FALSE,NA,"1159026251765444608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neni51281225",265,TRUE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 08:59:26,FALSE,NA,"1159026251308457994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuqisbear",105,TRUE,FALSE,NA,NA
"@geekkboyy sekesel2nya gua sama abang grab/gojek paling kasih bintang 4. itu juga hampir gapernah karena keseringan… https://t.co/WeWw65Ovu7",FALSE,0,"geekkboyy",2019-08-07 08:59:09,TRUE,"1158716817747017729","1159026179854127104","1065816456791646208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gyulactea",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:59:05,FALSE,NA,"1159026163592790016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richguaniell",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:58:47,FALSE,NA,"1159026087738765313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yuqisbear",478,TRUE,FALSE,NA,NA
"RT @BerburuSale: VOUCHER GOJEK | Voucher Go-Ride Khusus Yogyakarta masukkan kode CERDIKIAWAN https://t.co/9ffYaViA6i",FALSE,0,NA,2019-08-07 08:58:23,FALSE,NA,"1159025985062178816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BerburuSale",20,TRUE,FALSE,NA,NA
"RT @BerburuSale: VOUCHER GOJEK | 17 Voucher cashback Rp 10.000 pake kode SEMANGATMERDEKA 

Rt&amp;Like ya biar pada tau<U+0001F92A>

#BerburuPromoMerdeka…",FALSE,0,NA,2019-08-07 08:58:12,FALSE,NA,"1159025939277160449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BerburuSale",471,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:57:59,FALSE,NA,"1159025884004642816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gyulactea",478,TRUE,FALSE,NA,NA
"RT @ldfebui: Hasil penelitian terbaru LD FEB UI menemukan bhw mitra Go-Jek mengakui adanya manfaat di luar keuntungan ekonomi yang mereka p…",FALSE,0,NA,2019-08-07 08:57:51,FALSE,NA,"1159025850622152705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adepedia",7,TRUE,FALSE,NA,NA
"saran kalo pake gojek/grab jangan pake uang cash ya tp kalo bisa pake gopay/ovo soalnya itu lumayan buat menghemat.… https://t.co/ytsp1IHOGM",FALSE,1,"jodohwonjin",2019-08-07 08:57:44,TRUE,"1159025818791604224","1159025823262707712","1137798940395311104","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodohwonjin",0,FALSE,FALSE,NA,NA
"RT @BerburuSale: GOTIX | Yuk nonton The Vamps tanggal 13 Agustus 2019 di The Kasablanka Hall, Jakarta &amp; nikmati promo BUY 1 GET 1 FREE dari…",FALSE,0,NA,2019-08-07 08:57:40,FALSE,NA,"1159025806967898114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BerburuSale",2,TRUE,FALSE,NA,NA
"dalam judul : tersesat bersama gojek",FALSE,0,NA,2019-08-07 08:56:21,FALSE,NA,"1159025473734623237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reddwaarf",0,FALSE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 08:56:02,FALSE,NA,"1159025396458803200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mileyraystw_",325,TRUE,FALSE,NA,NA
"@iyunseong order gojek nya dong,",FALSE,0,"iyunseong",2019-08-07 08:55:56,FALSE,"1159025094082957312","1159025371695632384","2595846468","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhnhee",0,FALSE,FALSE,NA,NA
"@crybtal Aku main rp gojek nihh mba",FALSE,0,"crybtal",2019-08-07 08:55:38,FALSE,"1159024680893702145","1159025296516898817","1139544525930545153","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zonjevenue",0,FALSE,FALSE,NA,NA
"Adohh promo gojek racun bgttt",FALSE,0,NA,2019-08-07 08:55:11,FALSE,NA,"1159025182134063104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baebellac",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:54:55,FALSE,NA,"1159025113188036608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parkxujin",265,TRUE,FALSE,NA,NA
"@AhmadGhozali81 @JetVeetlev @GOJAK_MANIA @NS_jkt @JekDriver @CeritaTranspOL @ziarah_kubur @YoGojekYo @jendralojek… https://t.co/ofnVZIouqI",FALSE,0,"AhmadGhozali81",2019-08-07 08:54:30,TRUE,"1158378565227859968","1159025010914127872","808317186921988097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johannesjoga",0,FALSE,FALSE,NA,NA
"Akhirnya plg sama gojek, dan tetep <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/XbGqi95jxa",FALSE,0,"pinkpaxtel",2019-08-07 08:53:53,FALSE,"1159024735566491649","1159024853237653504","955062741445656577","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinkpaxtel",0,FALSE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 08:53:40,FALSE,NA,"1159024800175542272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yckfoukm",105,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:53:32,FALSE,NA,"1159024763903172609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oswmybae",265,TRUE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 08:52:44,FALSE,NA,"1159024563818135552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","handsomenoona",105,TRUE,FALSE,NA,NA
"@ChiIdishClown Untung komplek aku jalur bebas ada 2 pangkalan ojek depan komplek, 1 pangkalan di belakang. Tapi beb… https://t.co/yWLJZRB8H3",FALSE,0,"ChiIdishClown",2019-08-07 08:52:20,TRUE,"1158916469750562816","1159024464530534400","1072197266469937154","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nidaya_",0,FALSE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:52:09,FALSE,NA,"1159024419018162176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weishenviy",478,TRUE,FALSE,NA,NA
"@adriansyahyasin Jalan kaki 800 meter udah ada Halte Busway Mayestik, mungkin naik gojek sedikit udah MRT Blok M, u… https://t.co/gYhtgsrjKj",FALSE,0,"adriansyahyasin",2019-08-07 08:52:06,TRUE,"1159022770862211072","1159024405491544064","169445636","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizkiduwinanto",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:52:05,FALSE,NA,"1159024403071434752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gomaong",265,TRUE,FALSE,NA,NA
"RT @Zainajah2: Gary vee butuh waktu buat konten 10 taun sebelum dia dikenal dimana mana

Gojek butuh waktu 5 taun sebelum buat app pertama…",FALSE,0,NA,2019-08-07 08:52:04,FALSE,NA,"1159024397115482113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophieBaskoro",10,TRUE,FALSE,NA,NA
"@AhmadGhozali81 @uusbiasaaja @GOJAK_MANIA @NS_jkt @JekDriver @CeritaTranspOL @ziarah_kubur @YoGojekYo @jendralojek… https://t.co/8KKwZrun3J",FALSE,0,"AhmadGhozali81",2019-08-07 08:52:01,TRUE,"1158378565227859968","1159024385514061826","808317186921988097","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kurangsemili",0,FALSE,FALSE,NA,NA
"@mariskaestel @GrabID Kaya di gojek ya contohnya ..",FALSE,0,"mariskaestel",2019-08-07 08:50:51,FALSE,"1159023331972042752","1159024089719173120","3870186919","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ariiesapoetra93",0,FALSE,FALSE,NA,NA
"RT @ijotoska: Tuwips, kalo pesen gojek dan dapet drivernya Bapak ini, gue sarankan untuk bayar cash dan bersabar, ya. Beliau baru jadi driv…",FALSE,0,NA,2019-08-07 08:50:23,FALSE,NA,"1159023971209109504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ijustknowwhyy",23208,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:50:17,FALSE,NA,"1159023947175747585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","130800_JM",265,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:49:21,FALSE,NA,"1159023715155185664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baebyhoon",265,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:49:17,FALSE,NA,"1159023696129904640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EveryChae",478,TRUE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 08:49:08,FALSE,NA,"1159023658968309760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fikaamaulind",105,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:49:05,FALSE,NA,"1159023644913176577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ongkyutyy",265,TRUE,FALSE,NA,NA
"RT @newlyshot: @geekkboyy @mot_jaehyun @gojekindonesia saran: gojek klo dikasih bintang 1 jgn langsung putus mitra. Tapi, ditelusuri dulu a…",FALSE,0,NA,2019-08-07 08:49:02,FALSE,NA,"1159023632267374593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EveryChae",105,TRUE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:48:26,FALSE,NA,"1159023484099391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","avioor",265,TRUE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 08:48:25,FALSE,NA,"1159023476562259968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aisdfgh",325,TRUE,FALSE,NA,NA
"Dear @gojekindonesia td mlm sy order go food dan tdk lama kemudian ada notif orderan selesai.kmdian sy bikin lapora… https://t.co/012rZgCVsk",FALSE,0,NA,2019-08-07 08:48:08,TRUE,NA,"1159023408908083200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rie_rika",0,FALSE,FALSE,NA,NA
"@qnafess Ada. Waktu itu gue berangkat jam 4 ada yg naik gojek",FALSE,0,"qnafess",2019-08-07 08:47:56,FALSE,"1159019041823981568","1159023357213327361","1135238233015480321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unoffclmbb",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:47:36,FALSE,NA,"1159023272987545600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pororonaaaa",265,TRUE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 08:47:27,FALSE,NA,"1159023232961277952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kry_la1520",325,TRUE,FALSE,NA,NA
"@sitamanda Ahahaha... gue kalo mau naek gojek/grab bolak-balik bisa 60-70rb. Padahal kalo naek mobil cuman bensin doang paling 30rb",FALSE,0,"sitamanda",2019-08-07 08:46:46,FALSE,"1159020438665609218","1159023063679156224","22022748","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aria_aradhea",0,FALSE,FALSE,NA,NA
"Tarif Baru Ojol Diperluas, Kemenhub Panggil Gojek &amp; Grab Besok - detikFinance https://t.co/1KxqHHyQfu #GandengTanganBangunNegeri",FALSE,0,NA,2019-08-07 08:46:43,FALSE,NA,"1159023049087152128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaPenggila",0,FALSE,FALSE,NA,NA
"@ChiIdishClown Iya gua kalo mesen gojek selalu jauh dari kawasan opang atau terminal gitu soalnya beberapa kali dap… https://t.co/nlKPFFiA7F",FALSE,0,"ChiIdishClown",2019-08-07 08:46:33,TRUE,"1158916469750562816","1159023008435933185","1072197266469937154","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blackbxtler",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:46:14,FALSE,NA,"1159022930174459904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","austhegrl",265,TRUE,FALSE,NA,NA
"@ENAJIHEON03 Mau dianterinapa di pesenin gojek?",FALSE,0,"ENAJIHEON03",2019-08-07 08:46:05,FALSE,"1159020294679326720","1159022892861939712","718416949697380352","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NANOMlXRP_ENT",0,FALSE,FALSE,NA,NA
"Memanas, Ratusan Sopir Taksi Online Jebol Pagar Kantor Gojek Semarang https://t.co/d6Ido3RH3Q https://t.co/eiCGQP1wQC",FALSE,0,NA,2019-08-07 08:45:09,FALSE,NA,"1159022656559046656",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Harian_Jogja",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:44:50,FALSE,NA,"1159022577701933057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","natasyyax",265,TRUE,FALSE,NA,NA
"RT @bayugusa: Kumpulan voucher gratis dan promo menarik GOJEK<U+0001F60D>
(Auto update jika ada yang baru)

Like + rt dulu biar yang lain tau juga<U+0001F609>

=…",FALSE,0,NA,2019-08-07 08:44:29,FALSE,NA,"1159022487637655553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intanknisaa",325,TRUE,FALSE,NA,NA
"RT @raracheesee: @geekkboyy @gojekindonesia harusnya Gojek gak cuma ngelit customer terus, kejadian nya kyk gini nih, cust yang goblog driv…",FALSE,0,NA,2019-08-07 08:44:23,FALSE,NA,"1159022463478448128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mocheyse",478,TRUE,FALSE,NA,NA
"my fam doesn’t have a car. 
jd tiap hari bokap naik motor, nyokap naik krl/tj, adek gue naik gojek/tj dan skrg gue naik krl/jalan kaki",FALSE,0,NA,2019-08-07 08:43:53,FALSE,NA,"1159022336542007296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vidsiw",0,FALSE,FALSE,NA,NA
"RT @hwangsyg: jihoon: pokoknya jihoon mau dateng. titik.

maroo: tapi kan ada sche—

jihoon: jihoon kan dah bilang dari awal januari?????…",FALSE,0,NA,2019-08-07 08:43:47,FALSE,NA,"1159022313389490177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chiimeans",265,TRUE,FALSE,NA,NA
